contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
ERZ773086.13058-NODE-13058-length-2757-cov-1.531828	2757	phage	0.757	0.863	False	False	0.287	0.000	bacteria	0	1	0	0	1.911	0.000	3.201	0.000	-6.785	0.000	-4.523	0.000	1V		
ERZ773086.13071-NODE-13071-length-2754-cov-7.657280	2754	phage	1.003	0.684	False	False	0.456	0.000	bacteria	0	1	0	0	2.975	0.000	3.035	0.000	-5.410	0.000	-5.195	0.000	1V		
ERZ773086.13088-NODE-13088-length-2752-cov-2.707453	2752	phage	0.447	0.517	False	False	0.290	0.000	bacteria	0	1	0	0	0.785	0.000	3.152	0.000	-4.426	0.000	-3.002	0.000	1V		
ERZ773086.13101-NODE-13101-length-2749-cov-2.397550	2749	phage	0.009	0.994	False	False	0.537	0.000	bacteria	0	1	0	0	-1.852	0.000	5.551	0.000	-8.289	0.000	-3.514	0.000	1V		
ERZ773086.13106-NODE-13106-length-2748-cov-6.396955	2748	phage	0.724	0.753	False	False	0.484	0.000	bacteria	0	1	0	0	2.070	0.000	3.455	0.000	-6.875	0.000	-5.797	0.000	1V		
ERZ773086.13107-NODE-13107-length-2748-cov-3.219087	2748	phage	0.989	0.757	False	False	0.437	0.000	bacteria	0	1	0	0	2.965	0.000	3.262	0.000	-5.262	0.000	-4.469	0.000	1V		
ERZ773086.13115-NODE-13115-length-2747-cov-2.176449	2747	phage	0.820	0.704	False	False	0.613	0.000	bacteria	0	1	0	0	2.938	0.000	4.012	0.000	-8.195	0.000	-4.867	0.000	1V		
ERZ773086.13120-NODE-13120-length-2746-cov-6.461538	2746	phage	0.824	0.424	False	False	0.566	0.000	bacteria	0	1	0	0	2.385	0.000	3.465	0.000	-8.398	0.000	-3.623	0.000	1V		
ERZ773086.13118-NODE-13118-length-2746-cov-48.611297	2746	phage	0.162	0.733	False	False	0.468	0.000	archaea	0	1	0	0	-1.552	0.000	3.266	0.000	-3.990	0.000	-1.228	0.000	1V		
ERZ773086.13135-NODE-13135-length-2744-cov-1.759018	2744	phage	0.048	0.980	False	False	0.575	0.000	bacteria	0	1	0	0	-0.029	0.000	5.238	0.000	-6.027	0.000	-3.736	0.000	1V		
ERZ773086.13183-NODE-13183-length-2735-cov-1.797388	2735	phage	0.246	0.885	False	False	0.306	0.000	bacteria	0	1	0	0	0.396	0.000	3.604	0.000	-5.918	0.000	-3.707	0.000	1V		
ERZ773086.13214-NODE-13214-length-2730-cov-7.878505	2730	phage	0.022	0.988	False	False	0.419	0.000	bacteria	0	1	0	0	-0.502	0.000	5.688	0.000	-6.781	0.000	-4.152	0.000	1V		
ERZ773086.13237-NODE-13237-length-2727-cov-2.025449	2727	phage	0.331	0.431	False	False	0.572	0.000	bacteria	0	1	0	0	0.851	0.000	3.662	0.000	-3.816	0.000	-3.273	0.000	1V		
ERZ773086.13245-NODE-13245-length-2726-cov-3.466118	2726	phage	0.104	0.676	False	False	0.430	0.000	bacteria	0	1	0	0	-1.026	0.000	3.605	0.000	-3.705	0.000	-2.779	0.000	1V		
ERZ773086.13262-NODE-13262-length-2723-cov-1.690030	2723	phage	0.406	0.345	False	False	0.552	0.000	bacteria	0	1	0	0	0.938	0.000	3.441	0.000	-5.289	0.000	-2.885	0.000	1V		
ERZ773086.13275-NODE-13275-length-2720-cov-2.443527	2720	phage	0.154	0.893	False	False	0.628	0.000	bacteria	0	1	0	0	0.915	0.000	4.707	0.000	-8.070	0.000	-4.996	0.000	1V		
ERZ773086.13290-NODE-13290-length-2717-cov-2.199850	2717	phage	0.716	0.473	False	False	0.444	0.000	bacteria	0	1	0	0	1.657	0.000	3.082	0.000	-4.391	0.000	-5.738	0.000	1V		
ERZ773086.13306-NODE-13306-length-2714-cov-1.692742	2714	phage	0.487	0.392	False	False	0.299	0.000	bacteria	0	1	0	0	1.158	0.000	3.414	0.000	-4.246	0.000	-2.240	0.000	1V		
ERZ773086.13343-NODE-13343-length-2708-cov-1.508481	2708	phage	0.026	0.946	False	False	0.509	0.000	bacteria	0	1	0	0	-1.161	0.000	4.984	0.000	-5.320	0.000	-3.445	0.000	1V		
ERZ773086.13353-NODE-13353-length-2705-cov-12.581509	2705	phage	0.984	0.877	False	False	0.620	0.000	bacteria	0	1	0	0	2.848	0.000	3.160	0.000	-8.891	0.000	-5.105	0.000	1V		
ERZ773086.13373-NODE-13373-length-2701-cov-2.157596	2701	phage	0.011	0.970	False	False	0.391	0.000	bacteria	0	1	0	0	-1.112	0.000	5.984	0.000	-6.234	0.000	-3.324	0.000	1V		
ERZ773086.13382-NODE-13382-length-2699-cov-1.653933	2699	phage	0.396	0.628	False	False	0.450	0.000	bacteria	0	1	0	0	2.896	0.000	5.363	0.000	-9.789	0.000	-5.637	0.000	1V		
ERZ773086.13428-NODE-13428-length-2690-cov-3.338899	2690	phage	0.176	0.773	False	False	0.329	0.000	bacteria	0	1	0	0	-0.081	0.000	3.711	0.000	-4.898	0.000	-2.480	0.000	1V		
ERZ773086.13430-NODE-13430-length-2690-cov-2.360152	2690	phage	0.232	0.667	False	False	0.422	0.000	bacteria	0	1	0	0	1.898	0.000	5.137	0.000	-6.945	0.000	-5.383	0.000	1V		
ERZ773086.13491-NODE-13491-length-2680-cov-30.966095	2680	phage	0.761	0.788	False	False	0.420	0.000	bacteria	0	1	0	0	2.102	0.000	3.375	0.000	-5.316	0.000	-5.723	0.000	1V		
ERZ773086.13522-NODE-13522-length-2675-cov-1.666031	2675	phage	0.267	0.848	False	False	0.593	0.000	bacteria	0	1	0	0	2.305	0.000	5.352	0.000	-5.809	0.000	-5.156	0.000	1V		
ERZ773086.13530-NODE-13530-length-2673-cov-3.577540	2673	phage	0.622	0.808	False	False	0.441	0.000	bacteria	0	1	0	0	1.955	0.000	3.666	0.000	-5.609	0.000	-4.418	0.000	1V		
ERZ773086.13541-NODE-13541-length-2672-cov-4.553687	2672	phage	0.343	0.515	False	False	0.367	0.000	bacteria	0	1	0	0	1.335	0.000	4.043	0.000	-7.988	0.000	-3.551	0.000	1V		
ERZ773086.13553-NODE-13553-length-2670-cov-5.816444	2670	phage	0.002	0.966	False	False	0.420	0.000	bacteria	0	1	0	0	-3.514	0.000	5.988	0.000	-4.379	0.000	-4.523	0.000	1V		
ERZ773086.13598-NODE-13598-length-2662-cov-2.027618	2662	phage	0.330	0.469	False	False	0.353	0.000	bacteria	0	1	0	0	0.814	0.000	3.615	0.000	-3.760	0.000	-3.977	0.000	1V		
ERZ773086.13610-NODE-13610-length-2660-cov-1.659117	2660	phage	0.496	0.606	False	False	0.279	0.000	bacteria	0	1	0	0	0.925	0.000	3.117	0.000	-6.641	0.000	-2.705	0.000	1V		
ERZ773086.13621-NODE-13621-length-2658-cov-2.504418	2658	phage	0.614	0.291	False	False	0.380	0.000	bacteria	0	1	0	0	1.779	0.000	3.518	0.000	-6.066	0.000	-4.344	0.000	1V		
ERZ773086.13631-NODE-13631-length-2657-cov-1.916218	2657	phage	0.494	0.527	False	False	0.504	0.000	bacteria	0	1	0	0	1.903	0.000	4.027	0.000	-6.242	0.000	-4.012	0.000	1V	ITR	13.000
ERZ773086.13669-NODE-13669-length-2651-cov-2.817026	2651	phage	0.372	0.446	False	False	0.555	0.000	bacteria	0	1	0	0	0.922	0.000	3.547	0.000	-3.076	0.000	-5.172	0.000	1V		
ERZ773086.13674-NODE-13674-length-2650-cov-25.308671	2650	phage	0.747	0.620	False	False	0.633	0.000	bacteria	0	1	0	0	1.779	0.000	3.125	0.000	-5.031	0.000	-3.754	0.000	1V		
ERZ773086.13686-NODE-13686-length-2648-cov-3.175858	2648	phage	0.047	0.919	False	False	0.300	0.000	bacteria	0	1	0	0	-0.599	0.000	4.832	0.000	-6.324	0.000	-2.785	0.000	1V		
ERZ773086.13741-NODE-13741-length-2636-cov-8.458737	2636	phage	0.082	0.938	False	False	0.332	0.000	bacteria	0	1	0	0	0.174	0.000	4.762	0.000	-7.594	0.000	-5.332	0.000	1V		
ERZ773086.13758-NODE-13758-length-2634-cov-2.339667	2634	phage	0.986	0.648	False	False	0.597	0.000	bacteria	0	1	0	0	2.924	0.000	3.244	0.000	-5.656	0.000	-4.273	0.000	1V		
ERZ773086.13764-NODE-13764-length-2633-cov-4.237393	2633	phage	0.016	0.977	False	False	0.606	0.000	bacteria	0	1	0	0	-0.924	0.000	5.797	0.000	-7.492	0.000	-2.699	0.000	1V		
ERZ773086.13795-NODE-13795-length-2629-cov-2.154235	2629	phage	0.049	0.869	False	False	0.463	0.000	bacteria	0	1	0	0	-0.375	0.000	4.914	0.000	-6.035	0.000	-3.514	0.000	1V		
ERZ773086.13810-NODE-13810-length-2627-cov-1.279160	2627	phage	0.004	0.990	False	False	0.569	0.000	bacteria	0	1	0	0	-0.918	0.000	7.391	0.000	-10.305	0.000	-4.020	0.000	1V		
ERZ773086.13835-NODE-13835-length-2623-cov-3.367991	2623	phage	0.061	0.639	False	False	0.481	0.000	bacteria	0	1	0	0	0.447	0.000	5.434	0.000	-8.305	0.000	-3.395	0.000	1V		
ERZ773086.13875-NODE-13875-length-2616-cov-2.551738	2616	phage	0.405	0.380	False	False	0.466	0.000	bacteria	0	1	0	0	1.320	0.000	3.773	0.000	-6.035	0.000	-3.922	0.000	1V		
ERZ773086.13918-NODE-13918-length-2609-cov-3.627251	2609	phage	0.058	0.960	False	False	0.656	0.000	bacteria	0	1	0	0	0.502	0.000	5.516	0.000	-6.320	0.000	-4.281	0.000	1V		
ERZ773086.13935-NODE-13935-length-2607-cov-2.109326	2607	phage	0.063	0.869	False	False	0.700	0.000	bacteria	0	1	0	0	0.771	0.000	5.684	0.000	-7.375	0.000	-4.672	0.000	1V		
ERZ773086.13992-NODE-13992-length-2596-cov-2.495081	2596	phage	0.429	0.744	False	False	0.390	0.000	bacteria	0	1	0	0	0.845	0.000	3.246	0.000	-4.789	0.000	-3.430	0.000	1V		
ERZ773086.14005-NODE-14005-length-2595-cov-2.149606	2595	phage	0.670	0.344	False	False	0.564	0.000	bacteria	0	1	0	0	1.522	0.000	3.109	0.000	-3.531	0.000	-6.371	0.000	1V		
ERZ773086.14024-NODE-14024-length-2592-cov-2.702799	2592	phage	0.144	0.902	False	False	0.354	0.000	bacteria	0	1	0	0	0.271	0.000	4.172	0.000	-6.258	0.000	-4.211	0.000	1V		
ERZ773086.14065-NODE-14065-length-2586-cov-6.567760	2586	phage	0.505	0.318	False	False	0.537	0.000	bacteria	0	1	0	0	0.903	0.000	3.080	0.000	-2.867	0.000	-4.207	0.000	1V		
ERZ773086.14064-NODE-14064-length-2586-cov-8.629791	2586	phage	0.107	0.856	False	False	0.392	0.000	bacteria	0	1	0	0	-0.225	0.000	4.094	0.000	-5.340	0.000	-3.650	0.000	1V		
ERZ773086.14075-NODE-14075-length-2584-cov-80.195730	2584	phage	0.497	0.774	False	False	0.604	0.000	bacteria	0	1	0	0	1.474	0.000	3.584	0.000	-6.148	0.000	-5.035	0.000	1V		
ERZ773086.14134-NODE-14134-length-2575-cov-1.678571	2575	phage	0.806	0.708	False	False	0.406	0.000	bacteria	0	1	0	0	1.872	0.000	3.010	0.000	-5.125	0.000	-4.684	0.000	1V		
ERZ773086.14152-NODE-14152-length-2572-cov-2.050060	2572	phage	0.461	0.454	False	False	0.448	0.000	bacteria	0	1	0	0	1.066	0.000	3.365	0.000	-3.793	0.000	-3.260	0.000	1V		
ERZ773086.14180-NODE-14180-length-2568-cov-2.614007	2568	phage	0.296	0.446	False	False	0.548	0.000	bacteria	0	1	0	0	0.643	0.000	3.633	0.000	-2.797	0.000	-4.812	0.000	1V		
ERZ773086.14272-NODE-14272-length-2553-cov-2.115693	2553	phage	0.562	0.426	False	False	0.494	0.000	bacteria	0	1	0	0	1.095	0.000	3.061	0.000	-5.742	0.000	-2.875	0.000	1V		
ERZ773086.14309-NODE-14309-length-2546-cov-3.753914	2546	phage	0.054	0.784	False	False	0.404	0.000	bacteria	0	1	0	0	-0.417	0.000	4.824	0.000	-4.492	0.000	-2.887	0.000	1V		
ERZ773086.14316-NODE-14316-length-2545-cov-2.140161	2545	phage	0.983	0.763	False	False	0.480	0.000	bacteria	0	1	0	0	2.717	0.000	3.061	0.000	-7.812	0.000	-4.285	0.000	1V		
ERZ773086.14324-NODE-14324-length-2544-cov-2.641623	2544	phage	0.214	0.644	False	False	0.622	0.000	bacteria	0	1	0	0	0.137	0.000	3.559	0.000	-3.967	0.000	-4.238	0.000	1V		
ERZ773086.14331-NODE-14331-length-2543-cov-2.288987	2543	phage	0.124	0.866	False	False	0.289	0.000	bacteria	0	1	0	0	0.107	0.000	4.207	0.000	-6.066	0.000	-3.932	0.000	1V		
ERZ773086.14338-NODE-14338-length-2542-cov-2.587053	2542	phage	0.139	0.561	False	False	0.328	0.000	bacteria	0	1	0	0	-0.349	0.000	3.705	0.000	-3.762	0.000	-3.723	0.000	1V		
ERZ773086.14375-NODE-14375-length-2536-cov-2.754131	2536	phage	0.053	0.843	False	False	0.521	0.000	bacteria	0	1	0	0	-1.274	0.000	4.465	0.000	-4.961	0.000	-1.733	0.000	1V		
ERZ773086.14392-NODE-14392-length-2533-cov-2.903551	2533	phage	0.105	0.808	False	False	0.468	0.000	bacteria	0	1	0	0	0.041	0.000	4.383	0.000	-4.164	0.000	-4.055	0.000	1V		
ERZ773086.14412-NODE-14412-length-2530-cov-2.007273	2530	phage	0.308	0.802	False	False	0.373	0.000	bacteria	0	1	0	0	1.728	0.000	4.574	0.000	-6.648	0.000	-4.691	0.000	1V		
ERZ773086.14428-NODE-14428-length-2527-cov-2.125809	2527	phage	0.013	0.991	False	False	0.646	0.000	bacteria	0	1	0	0	-0.107	0.000	6.637	0.000	-8.750	0.000	-4.660	0.000	1V		
ERZ773086.14482-NODE-14482-length-2519-cov-1.575893	2519	phage	0.693	0.948	False	False	0.374	0.000	bacteria	0	1	0	0	2.461	0.000	3.941	0.000	-6.488	0.000	-5.828	0.000	1V		
ERZ773086.14517-NODE-14517-length-2513-cov-3.286412	2513	phage	0.393	0.548	False	False	0.533	0.000	bacteria	0	1	0	0	2.162	0.000	4.648	0.000	-6.379	0.000	-4.582	0.000	1V		
ERZ773086.14533-NODE-14533-length-2511-cov-5.887622	2511	phage	0.179	0.762	False	False	0.361	0.000	bacteria	0	1	0	0	0.091	0.000	3.740	0.000	-5.105	0.000	-3.836	0.000	1V		
ERZ773086.14558-NODE-14558-length-2507-cov-2.157015	2507	phage	0.506	0.447	False	False	0.502	0.000	bacteria	0	1	0	0	0.952	0.000	3.062	0.000	-4.172	0.000	-4.613	0.000	1V		
ERZ773086.14579-NODE-14579-length-2503-cov-1.558415	2503	phage	0.259	0.691	False	False	0.588	0.000	bacteria	0	1	0	0	0.921	0.000	4.027	0.000	-5.590	0.000	-4.371	0.000	1V		
ERZ773086.14594-NODE-14594-length-2500-cov-2.138650	2500	phage	0.483	0.700	False	False	0.615	0.000	bacteria	0	1	0	0	2.475	0.000	4.629	0.000	-5.480	0.000	-4.746	0.000	1V		
ERZ773086.14623-NODE-14623-length-2495-cov-1.747951	2495	phage	0.016	0.972	False	False	0.419	0.000	bacteria	0	1	0	0	-0.834	0.000	5.742	0.000	-5.543	0.000	-4.840	0.000	1V		
ERZ773086.14638-NODE-14638-length-2492-cov-5.917932	2492	phage	0.258	0.611	False	False	0.532	0.000	bacteria	0	1	0	0	0.483	0.000	3.623	0.000	-4.848	0.000	-3.920	0.000	1V		
ERZ773086.14647-NODE-14647-length-2491-cov-26.885878	2491	phage	0.859	0.871	False	False	0.364	0.000	bacteria	0	1	0	0	2.305	0.000	3.250	0.000	-7.430	0.000	-4.684	0.000	1V		
ERZ773086.14658-NODE-14658-length-2489-cov-2.277321	2489	phage	0.071	0.906	False	False	0.438	0.000	bacteria	0	1	0	0	0.137	0.000	4.930	0.000	-5.590	0.000	-4.203	0.000	1V		
ERZ773086.14669-NODE-14669-length-2488-cov-1.409782	2488	phage	0.793	0.520	False	False	0.271	0.000	bacteria	0	1	0	0	2.078	0.000	3.256	0.000	-6.570	0.000	-4.176	0.000	1V		
ERZ773086.14668-NODE-14668-length-2488-cov-1.567201	2488	phage	0.028	0.984	False	False	0.439	0.000	bacteria	0	1	0	0	-0.234	0.000	5.664	0.000	-8.008	0.000	-4.617	0.000	1V		
ERZ773086.14671-NODE-14671-length-2487-cov-9.694079	2487	phage	0.238	0.519	False	False	0.334	0.000	bacteria	0	1	0	0	0.803	0.000	4.047	0.000	-4.887	0.000	-3.682	0.000	1V		
ERZ773086.14697-NODE-14697-length-2482-cov-40.213432	2482	phage	0.782	0.658	False	False	0.596	0.000	bacteria	0	1	0	0	1.993	0.000	3.219	0.000	-7.363	0.000	-3.576	0.000	1V		
ERZ773086.14725-NODE-14725-length-2478-cov-4.265374	2478	phage	0.344	0.639	False	False	0.302	0.000	bacteria	0	1	0	0	0.839	0.000	3.557	0.000	-5.566	0.000	-3.711	0.000	1V		
ERZ773086.14729-NODE-14729-length-2478-cov-2.884853	2478	phage	0.268	0.743	False	False	0.329	0.000	bacteria	0	1	0	0	0.040	0.000	3.297	0.000	-4.535	0.000	-2.260	0.000	1V		
ERZ773086.14743-NODE-14743-length-2476-cov-2.002065	2476	phage	0.385	0.848	False	False	0.686	0.000	bacteria	0	1	0	0	1.463	0.000	3.990	0.000	-5.785	0.000	-4.141	0.000	1V		
ERZ773086.14764-NODE-14764-length-2472-cov-2.359537	2472	phage	0.102	0.760	False	False	0.421	0.000	bacteria	0	1	0	0	-0.818	0.000	3.697	0.000	-4.320	0.000	-3.117	0.000	1V		
ERZ773086.14775-NODE-14775-length-2471-cov-1.819950	2471	phage	0.853	0.493	False	False	0.511	0.000	bacteria	0	1	0	0	2.047	0.000	3.035	0.000	-4.070	0.000	-4.965	0.000	1V		
ERZ773086.14828-NODE-14828-length-2464-cov-2.852636	2464	phage	0.804	0.689	False	False	0.388	0.000	bacteria	0	1	0	0	2.781	0.000	3.908	0.000	-7.555	0.000	-5.406	0.000	1V		
ERZ773086.14829-NODE-14829-length-2464-cov-2.089664	2464	phage	0.289	0.498	False	False	0.396	0.000	bacteria	0	1	0	0	0.295	0.000	3.396	0.000	-3.264	0.000	-2.822	0.000	1V		
ERZ773086.14878-NODE-14878-length-2457-cov-2.261865	2457	phage	0.636	0.698	False	False	0.401	0.000	bacteria	0	1	0	0	1.689	0.000	3.355	0.000	-6.316	0.000	-4.629	0.000	1V		
ERZ773086.14912-NODE-14912-length-2454-cov-2.108795	2454	phage	0.473	0.458	False	False	0.615	0.000	bacteria	0	1	0	0	1.237	0.000	3.447	0.000	-5.301	0.000	-4.148	0.000	1V		
ERZ773086.14945-NODE-14945-length-2449-cov-1.566416	2449	phage	0.072	0.886	False	False	0.563	0.000	bacteria	0	1	0	0	-0.729	0.000	4.168	0.000	-6.211	0.000	-3.066	0.000	1V		
ERZ773086.14978-NODE-14978-length-2443-cov-2.111390	2443	phage	0.296	0.670	False	False	0.316	0.000	bacteria	0	1	0	0	0.117	0.000	3.197	0.000	-5.254	0.000	-2.391	0.000	1V		
ERZ773086.14997-NODE-14997-length-2441-cov-1.783319	2441	phage	0.286	0.651	False	False	0.359	0.000	bacteria	0	1	0	0	0.256	0.000	3.258	0.000	-4.695	0.000	-4.125	0.000	1V		
ERZ773086.15008-NODE-15008-length-2439-cov-2.380034	2439	phage	0.006	0.989	False	False	0.360	0.000	bacteria	0	1	0	0	-1.898	0.000	6.148	0.000	-6.871	0.000	-3.035	0.000	1V		
ERZ773086.15023-NODE-15023-length-2437-cov-2.296809	2437	phage	0.451	0.791	False	False	0.650	0.000	bacteria	0	1	0	0	2.721	0.000	4.984	0.000	-6.512	0.000	-5.918	0.000	1V		
ERZ773086.15039-NODE-15039-length-2435-cov-2.081513	2435	phage	0.043	0.873	False	False	0.399	0.000	bacteria	0	1	0	0	-2.230	0.000	3.908	0.000	-4.879	0.000	-2.439	0.000	1V		
ERZ773086.15042-NODE-15042-length-2434-cov-3.026061	2434	phage	0.024	0.985	False	False	0.409	0.000	bacteria	0	1	0	0	-1.112	0.000	5.117	0.000	-5.676	0.000	-3.326	0.000	1V		
ERZ773086.15045-NODE-15045-length-2434-cov-2.131568	2434	phage	0.018	0.931	False	False	0.558	0.000	bacteria	0	1	0	0	-1.222	0.000	5.234	0.000	-5.785	0.000	-4.246	0.000	1V		
ERZ773086.15083-NODE-15083-length-2429-cov-1.492839	2429	phage	0.073	0.905	False	False	0.581	0.000	bacteria	0	1	0	0	-0.349	0.000	4.523	0.000	-5.484	0.000	-2.809	0.000	1V	DTR	14.000
ERZ773086.15118-NODE-15118-length-2424-cov-2.262980	2424	phage	0.910	0.889	False	False	0.637	0.000	bacteria	0	1	0	0	2.594	0.000	3.330	0.000	-8.266	0.000	-5.816	0.000	1V		
ERZ773086.15130-NODE-15130-length-2423-cov-2.027872	2423	phage	0.004	0.993	False	False	0.479	0.000	bacteria	0	1	0	0	-2.455	0.000	6.223	0.000	-6.852	0.000	-2.906	0.000	1V		
ERZ773086.15179-NODE-15179-length-2414-cov-6.227639	2414	phage	0.698	0.392	False	False	0.445	0.000	bacteria	0	1	0	0	1.512	0.000	3.062	0.000	-3.088	0.000	-3.471	0.000	1V		
ERZ773086.15205-NODE-15205-length-2410-cov-39.974098	2410	phage	0.261	0.572	False	False	0.495	0.000	bacteria	0	1	0	0	0.476	0.000	3.607	0.000	-4.641	0.000	-3.752	0.000	1V		
ERZ773086.15222-NODE-15222-length-2407-cov-6.138605	2407	phage	0.138	0.669	False	False	0.532	0.000	bacteria	0	1	0	0	-0.879	0.000	3.398	0.000	-3.330	0.000	-2.820	0.000	1V		
ERZ773086.15227-NODE-15227-length-2407-cov-1.605867	2407	phage	0.459	0.714	False	False	0.294	0.000	bacteria	0	1	0	0	1.102	0.000	3.369	0.000	-6.754	0.000	-3.576	0.000	1V		
ERZ773086.15245-NODE-15245-length-2404-cov-4.381439	2404	phage	0.259	0.755	False	False	0.569	0.000	bacteria	0	1	0	0	1.487	0.000	4.582	0.000	-7.074	0.000	-5.137	0.000	1V		
ERZ773086.15260-NODE-15260-length-2402-cov-1.742650	2402	phage	0.278	0.737	False	False	0.313	0.000	bacteria	0	1	0	0	0.457	0.000	3.627	0.000	-7.719	0.000	-1.941	0.000	1V		
ERZ773086.15380-NODE-15380-length-2386-cov-85.179751	2386	phage	0.430	0.868	False	False	0.636	0.000	bacteria	0	1	0	0	0.984	0.000	3.463	0.000	-7.008	0.000	-1.941	0.000	1V		
ERZ773086.15386-NODE-15386-length-2385-cov-41.841202	2385	phage	0.123	0.806	False	False	0.683	0.000	bacteria	0	1	0	0	0.472	0.000	4.598	0.000	-5.867	0.000	-3.197	0.000	1V		
ERZ773086.15395-NODE-15395-length-2384-cov-7.604122	2384	phage	0.885	0.708	False	False	0.401	0.000	bacteria	0	1	0	0	2.582	0.000	3.422	0.000	-6.086	0.000	-5.488	0.000	1V		
ERZ773086.15408-NODE-15408-length-2383-cov-2.197595	2383	phage	0.007	0.991	False	False	0.479	0.000	bacteria	0	1	0	0	-1.889	0.000	5.910	0.000	-6.488	0.000	-3.447	0.000	1V		
ERZ773086.15417-NODE-15417-length-2382-cov-1.987108	2382	phage	0.001	0.997	False	False	0.464	0.000	bacteria	0	1	0	0	-2.869	0.000	7.438	0.000	-8.805	0.000	-3.109	0.000	1V		
ERZ773086.15463-NODE-15463-length-2375-cov-9.717241	2375	phage	0.459	0.567	False	False	0.688	0.000	bacteria	0	1	0	0	1.801	0.000	4.043	0.000	-6.105	0.000	-4.973	0.000	1V		
ERZ773086.15469-NODE-15469-length-2375-cov-2.591379	2375	phage	0.461	0.472	False	False	0.292	0.000	bacteria	0	1	0	0	0.687	0.000	3.025	0.000	-4.984	0.000	-2.734	0.000	1V		
ERZ773086.15472-NODE-15472-length-2374-cov-2.490298	2374	phage	0.004	0.991	False	False	0.482	0.000	bacteria	0	1	0	0	-2.777	0.000	6.105	0.000	-6.727	0.000	-2.840	0.000	1V		
ERZ773086.15531-NODE-15531-length-2367-cov-3.275519	2367	phage	0.098	0.756	False	False	0.396	0.000	archaea	0	1	0	0	-1.671	0.000	3.775	0.000	-4.730	0.000	-1.276	0.000	1V		
ERZ773086.15539-NODE-15539-length-2366-cov-2.432713	2366	phage	0.002	0.996	False	False	0.435	0.000	archaea	0	1	0	0	-3.289	0.000	6.867	0.000	-7.383	0.000	-2.297	0.000	1V		
ERZ773086.15551-NODE-15551-length-2365-cov-2.575758	2365	phage	0.044	0.911	False	False	0.350	0.000	bacteria	0	1	0	0	-0.448	0.000	4.973	0.000	-6.566	0.000	-3.299	0.000	1V		
ERZ773086.15580-NODE-15580-length-2361-cov-1.561578	2361	phage	0.655	0.665	False	False	0.312	0.000	bacteria	0	1	0	0	1.399	0.000	3.031	0.000	-5.797	0.000	-3.768	0.000	1V	DTR	14.000
ERZ773086.15633-NODE-15633-length-2354-cov-4.690300	2354	phage	0.988	0.849	False	False	0.628	0.000	bacteria	0	1	0	0	2.732	0.000	3.055	0.000	-8.453	0.000	-3.818	0.000	1V		
ERZ773086.15670-NODE-15670-length-2349-cov-3.239320	2349	phage	0.065	0.944	False	False	0.281	0.000	bacteria	0	1	0	0	0.236	0.000	5.121	0.000	-7.008	0.000	-4.156	0.000	1V		
ERZ773086.15691-NODE-15691-length-2345-cov-12.462445	2345	phage	0.473	0.815	False	False	0.477	0.000	bacteria	0	1	0	0	1.601	0.000	3.799	0.000	-7.004	0.000	-4.113	0.000	1V		
ERZ773086.15706-NODE-15706-length-2344-cov-3.008301	2344	phage	0.070	0.843	False	False	0.460	0.000	bacteria	0	1	0	0	1.071	0.000	5.836	0.000	-7.434	0.000	-5.910	0.000	1V		
ERZ773086.15709-NODE-15709-length-2344-cov-1.813893	2344	phage	0.142	0.735	False	False	0.495	0.000	bacteria	0	1	0	0	1.089	0.000	5.000	0.000	-6.344	0.000	-3.918	0.000	1V		
ERZ773086.15712-NODE-15712-length-2344-cov-1.150721	2344	phage	0.266	0.887	False	False	0.570	0.000	bacteria	0	1	0	0	0.760	0.000	3.834	0.000	-5.703	0.000	-4.262	0.000	1V		
ERZ773086.15729-NODE-15729-length-2342-cov-1.976388	2342	phage	0.923	0.640	False	False	0.568	0.000	bacteria	0	1	0	0	2.436	0.000	3.150	0.000	-5.039	0.000	-3.791	0.000	1V		
ERZ773086.15753-NODE-15753-length-2338-cov-2.482698	2338	phage	0.204	0.397	False	False	0.450	0.000	bacteria	0	1	0	0	0.639	0.000	4.098	0.000	-5.660	0.000	-3.473	0.000	1V		
ERZ773086.15754-NODE-15754-length-2338-cov-2.349978	2338	phage	0.004	0.992	False	False	0.414	0.000	bacteria	0	1	0	0	-1.871	0.000	6.703	0.000	-7.461	0.000	-2.895	0.000	1V		
ERZ773086.15759-NODE-15759-length-2337-cov-2.956617	2337	phage	0.092	0.838	False	False	0.310	0.000	bacteria	0	1	0	0	-0.759	0.000	3.986	0.000	-4.426	0.000	-2.416	0.000	1V		
ERZ773086.15783-NODE-15783-length-2333-cov-11.177788	2333	phage	0.651	0.299	False	False	0.354	0.000	bacteria	0	1	0	0	1.364	0.000	3.066	0.000	-5.227	0.000	-2.535	0.000	1V		
ERZ773086.15810-NODE-15810-length-2330-cov-2.358681	2330	phage	0.067	0.894	False	False	0.359	0.000	bacteria	0	1	0	0	-1.399	0.000	4.023	0.000	-4.965	0.000	-1.997	0.000	1V		
