contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
ERZ773086.111-NODE-111-length-70781-cov-4.297939	70781	non-phage	0.265	0.862	False	True	0.449	0.000		33	1	0	0	5.008	2.092	0.691	0.792	-6.590	4.008	-3.131	1.022	8n1V25n		
ERZ773086.112-NODE-112-length-70770-cov-5.468062	70770	non-phage	0.075	0.954	False	True	0.659	0.000		34	0	0	0	5.863	1.585	-1.749	1.298	-7.746	4.293	-2.801	1.698	34n	DTR	14.000
ERZ773086.113-NODE-113-length-70567-cov-5.648783	70567	non-phage	0.469	0.869	False	False	0.608	0.000		25	9	0	0	3.379	2.455	1.502	1.370	-6.613	2.178	-3.082	1.365	4n1V3n1V5n1V2n1V9n3V1n1V1n1V		
ERZ773086.114-NODE-114-length-70294-cov-9.057959	70294	non-phage	0.102	0.979	False	True	0.660	0.000		33	1	0	0	5.895	1.151	0.367	0.951	-7.820	1.650	-4.133	0.514	11n1V22n		
ERZ773086.116-NODE-116-length-68812-cov-9.286065	68812	non-phage	0.406	0.837	False	True	0.568	0.000		28	5	0	0	3.736	1.791	0.803	1.209	-4.746	2.773	-3.246	1.138	6n2V1n1V1n1V13n1V7n		
ERZ773086.115-NODE-115-length-69471-cov-11.126585	69471	non-phage	0.531	0.816	False	True	0.363	0.000		23	10	0	0	3.166	1.746	1.377	1.732	-6.207	2.195	-3.729	2.375	2V1n1V4n3V7n1V3n1V7n2V1n		
ERZ773086.117-NODE-117-length-68761-cov-5.956932	68761	non-phage	0.331	0.865	False	True	0.324	0.000		28	4	0	1	3.844	1.796	-0.927	3.256	-6.875	1.327	-1.391	2.656	1n3V12n1V16n	DTR	14.000
ERZ773086.118-NODE-118-length-68143-cov-9.883313	68143	non-phage	0.063	0.969	False	True	0.701	0.000		33	0	0	0	5.391	0.865	-0.852	0.869	-7.680	1.355	-3.746	1.073	33n	DTR	14.000
ERZ773086.119-NODE-119-length-67385-cov-5.372390	67385	non-phage	0.594	0.863	False	False	0.617	0.000		23	8	0	1	3.314	2.041	1.514	1.236	-6.672	1.406	-3.221	2.393	1V7n1V6n1V2n1V4n1V4n1V1n2V		
ERZ773086.121-NODE-121-length-66314-cov-9.425120	66314	non-phage	0.429	0.875	False	False	0.575	0.000		29	2	1	0	4.000	1.814	1.183	0.697	-5.672	3.646	-3.914	0.789	12n1V2n1V16n		
ERZ773086.120-NODE-120-length-66944-cov-73.670499	66944	phage	0.104	0.939	True	False	0.413	0.000	bacteria	15	17	0	0	1.697	9.883	3.088	7.520	-5.824	0.711	-3.418	0.789	12n17V3n		
ERZ773086.122-NODE-122-length-66031-cov-5.346702	66031	non-phage	0.025	0.980	False	True	0.670	0.000		32	0	0	0	5.992	0.708	-1.678	1.118	-7.723	1.110	-3.236	1.136	32n	ITR	16.000
ERZ773086.123-NODE-123-length-65638-cov-13.465319	65638	non-phage	0.507	0.790	False	True	0.391	0.000		25	7	0	0	2.973	1.932	1.248	1.474	-4.430	1.521	-3.258	1.303	9n1V5n1V1n1V3n1V5n1V1n2V1n		
ERZ773086.124-NODE-124-length-65358-cov-6.220250	65358	non-phage	0.717	0.759	False	False	0.514	0.000		21	9	1	0	2.928	2.160	1.653	1.523	-4.367	4.020	-3.838	1.576	7n1V1n1V1n1V1n1V1n2V4n1V1n1V5n1V1n	ITR	36.000
ERZ773086.125-NODE-125-length-65007-cov-12.384607	65007	non-phage	0.314	0.949	False	True	0.553	0.000		29	1	0	1	3.875	1.424	-0.603	1.671	-8.227	1.053	-0.521	1.771	24n1V6n		
ERZ773086.126-NODE-126-length-64905-cov-8.324102	64905	phage	0.816	0.302	True	False	0.545	0.000	bacteria	7	19	3	2	0.205	1.634	1.443	2.695	-1.821	4.871	-2.006	2.615	5V1n4V1n1V4n2V1n1V1n2V1n1V3n3V		
ERZ773086.127-NODE-127-length-64755-cov-5.039274	64755	non-phage	0.078	0.977	False	True	0.660	0.000		30	1	0	0	5.621	1.392	-1.339	1.433	-7.980	2.174	-3.008	1.253	7n1V23n	ITR	13.000
ERZ773086.128-NODE-128-length-64563-cov-6.622465	64563	non-phage	0.504	0.867	False	False	0.604	0.000		25	6	0	0	3.332	1.394	1.272	1.253	-6.316	1.596	-2.855	1.499	3n1V1n1V4n1V2n1V13n1V2n1V		
ERZ773086.129-NODE-129-length-64505-cov-13.063507	64505	non-phage	0.486	0.958	False	True	0.586	0.000		28	0	0	3	3.547	0.857	-0.718	1.584	-9.008	1.860	0.157	2.654	31n		
ERZ773086.130-NODE-130-length-64213-cov-11.318838	64213	non-phage	0.120	0.890	False	True	0.493	0.000		29	2	0	0	6.059	2.270	1.204	1.659	-7.320	1.942	-3.549	1.146	24n2V5n	ITR	17.000
ERZ773086.131-NODE-131-length-64119-cov-17.012269	64119	non-phage	0.946	0.476	False	True	0.355	0.000		17	4	0	10	1.331	1.825	0.099	1.906	-3.229	3.461	0.053	3.760	9n2V10n1V8n1V		
ERZ773086.132-NODE-132-length-63973-cov-10.731656	63973	non-phage	0.082	0.957	False	True	0.701	0.000		30	1	0	0	5.273	0.994	-0.768	1.641	-7.211	1.328	-3.803	0.367	10n1V20n	DTR	17.000
ERZ773086.133-NODE-133-length-63677-cov-13.370124	63677	non-phage	0.545	0.821	False	False	0.376	0.000		25	6	0	0	3.193	1.785	1.432	1.265	-5.590	3.260	-3.785	0.665	1V2n1V4n1V13n1V4n1V1n1V1n		
ERZ773086.134-NODE-134-length-62609-cov-53.903555	62609	non-phage	0.359	0.873	False	True	0.687	0.000		28	2	0	0	3.734	0.929	0.494	1.021	-5.199	2.486	-3.451	0.710	1V3n1V25n	ITR	13.000
ERZ773086.136-NODE-136-length-61523-cov-8.981616	61523	phage	0.910	0.374	True	False	0.524	0.000	bacteria	11	16	2	1	0.940	1.426	1.559	2.414	-2.316	4.578	-2.299	2.027	4V3n3V1n2V2n1V1n2V2n3V5n1V		
ERZ773086.135-NODE-135-length-61766-cov-9.240314	61766	non-phage	0.130	0.954	False	True	0.676	0.000		30	0	0	0	4.859	0.853	-0.466	0.944	-6.805	2.621	-3.393	0.966	30n	DTR	15.000
ERZ773086.137-NODE-137-length-61469-cov-5.461051	61469	non-phage	0.089	0.957	False	True	0.664	0.000		29	0	1	0	5.648	1.741	-1.743	1.086	-7.273	4.387	-2.352	1.844	30n		
ERZ773086.138-NODE-138-length-61288-cov-15.984812	61288	phage	0.648	0.651	True	False	0.362	0.000	bacteria	15	13	0	1	1.485	2.949	1.507	3.701	-4.273	2.643	-1.521	2.592	1n1V1n1V2n4V2n1V1n1V2n2V1n2V3n1V3n	ITR	13.000
ERZ773086.139-NODE-139-length-60841-cov-4.891653	60841	non-phage	0.077	0.992	False	True	0.660	0.000		28	0	0	1	5.926	0.995	-1.875	1.422	-8.031	1.123	-2.201	2.688	29n		
ERZ773086.140-NODE-140-length-60698-cov-14.568112	60698	phage	0.606	0.690	False	False	0.354	0.000	bacteria	11	18	0	0	1.564	1.681	2.410	2.404	-4.934	2.834	-3.217	2.170	1V2n3V2n5V1n1V1n2V1n2V3n1V1n3V	ITR	55.000
ERZ773086.141-NODE-141-length-60617-cov-28.446914	60617	non-phage	0.398	0.823	False	True	0.367	0.000		26	3	0	0	3.398	2.207	1.020	1.076	-4.609	2.406	-3.254	1.170	10n1V6n1V4n1V6n		
ERZ773086.142-NODE-142-length-59873-cov-14.875272	59873	non-phage	1.143	0.504	False	True	0.357	0.000		14	4	0	11	1.377	0.813	-0.191	1.649	-2.816	2.990	0.540	2.338	2n2V1n1V3n1V19n	DTR	13.000
ERZ773086.143-NODE-143-length-59793-cov-15.306070	59793	non-phage	0.614	0.778	False	True	0.380	0.000		22	7	0	0	2.715	2.027	0.979	1.151	-5.414	3.781	-2.412	2.037	7n2V1n1V9n1V4n1V1n2V		
ERZ773086.144-NODE-144-length-59687-cov-12.255349	59687	non-phage	0.561	0.759	False	True	0.370	0.000		22	7	0	0	3.018	2.559	0.967	1.021	-5.000	4.242	-2.912	2.102	1n1V1n3V1n1V1n1V18n1V		
ERZ773086.145-NODE-145-length-59556-cov-12.184417	59556	phage	0.010	0.930	False	False	0.366	0.000	bacteria	0	29	0	0	-2.775	0.792	7.586	1.987	-6.863	2.625	-3.477	1.018	29V	DTR	55.000
ERZ773086.146-NODE-146-length-59336-cov-5.296503	59336	non-phage	0.095	0.957	False	True	0.659	0.000		28	0	0	0	5.453	1.638	-1.134	1.893	-7.207	3.391	-3.264	1.284	28n	DTR	15.000
ERZ773086.147-NODE-147-length-59169-cov-6.970515	59169	non-phage	0.147	0.930	False	True	0.670	0.000		28	0	0	0	4.535	0.619	-0.425	1.145	-6.531	1.873	-3.338	1.156	28n	ITR	14.000
ERZ773086.148-NODE-148-length-59003-cov-4.963069	59003	non-phage	0.059	0.989	False	True	0.658	0.000		28	0	0	0	5.641	0.745	-0.963	1.406	-7.777	0.748	-2.750	1.356	28n		
ERZ773086.149-NODE-149-length-58917-cov-6.706891	58917	non-phage	0.168	0.937	False	True	0.660	0.000		28	0	0	0	4.422	0.573	0.090	0.522	-6.938	1.183	-3.986	0.501	28n		
ERZ773086.150-NODE-150-length-58814-cov-27.469052	58814	non-phage	0.667	0.822	False	False	0.551	0.000		24	4	0	0	2.963	1.394	1.104	0.915	-6.176	3.223	-1.671	1.704	5n1V10n1V1n1V4n1V4n		
ERZ773086.151-NODE-151-length-58674-cov-13.236272	58674	non-phage	0.679	0.766	False	True	0.375	0.000		15	12	1	0	2.674	1.201	1.504	2.146	-5.426	5.152	-3.385	2.012	2n2V2n2V1n1V3n1V4n1V1n1V2n4V1n	DTR	13.000
ERZ773086.152-NODE-152-length-58296-cov-11.792500	58296	non-phage	0.409	0.948	False	True	0.517	0.000		28	0	0	0	3.721	0.710	-0.708	1.448	-7.703	1.227	-0.161	1.649	28n		
ERZ773086.153-NODE-153-length-58233-cov-4.065368	58233	non-phage	0.080	0.974	False	True	0.406	0.000		28	0	0	0	5.395	0.552	-0.090	0.949	-7.066	0.981	-2.416	0.699	28n		
ERZ773086.154-NODE-154-length-57556-cov-14.148502	57556	non-phage	0.605	0.791	False	True	0.375	0.000		21	6	1	0	2.896	2.301	1.301	1.509	-5.320	5.652	-3.355	1.891	1V9n1V6n3V1n1V6n		
ERZ773086.155-NODE-155-length-57508-cov-5.249439	57508	non-phage	0.080	0.962	False	True	0.661	0.000		27	1	0	0	5.566	2.416	-1.120	2.111	-7.969	1.818	-3.275	0.998	13n1V14n	DTR	13.000
ERZ773086.156-NODE-156-length-57473-cov-12.134923	57473	non-phage	0.544	0.798	False	True	0.383	0.000		17	11	0	0	2.377	2.639	1.955	1.990	-5.887	2.121	-3.570	1.942	2n1V2n1V5n2V1n3V1n1V3n1V1n1V2n1V		
ERZ773086.158-NODE-158-length-57173-cov-7.073269	57173	non-phage	0.166	0.902	False	False	0.472	0.000		27	0	0	0	5.168	0.910	0.858	0.412	-6.078	4.031	-3.543	1.848	27n	DTR	13.000
ERZ773086.157-NODE-157-length-57259-cov-5.323824	57259	non-phage	0.047	0.981	False	True	0.676	0.000		27	0	0	0	6.262	1.340	-1.918	1.050	-8.367	2.139	-2.885	2.549	27n		
ERZ773086.159-NODE-159-length-56872-cov-10.606931	56872	non-phage	0.765	0.445	False	True	0.556	0.000		15	12	0	0	1.463	2.066	1.377	2.115	-3.486	4.109	-2.176	2.715	1V1n1V4n3V1n1V1n2V2n1V1n1V2n1V2n1V1n		
ERZ773086.160-NODE-160-length-56740-cov-9.914351	56740	phage	0.693	0.477	False	False	0.551	0.000	bacteria	7	18	1	1	0.766	1.934	2.031	1.887	-3.482	4.820	-2.369	2.352	2V1n2V1n4V2n2V2n3V1n2V1n3V1n		
ERZ773086.162-NODE-162-length-56399-cov-8.789898	56399	non-phage	0.193	0.916	False	True	0.575	0.000		25	2	0	0	4.438	1.305	0.528	0.777	-5.340	2.041	-3.617	1.114	12n1V7n1V6n	DTR	14.000
ERZ773086.161-NODE-161-length-56513-cov-8.293209	56513	non-phage	0.492	0.818	False	True	0.552	0.000		26	0	1	0	3.781	1.854	0.683	1.040	-4.801	6.754	-3.340	1.599	27n		
ERZ773086.163-NODE-163-length-56318-cov-15.910989	56318	non-phage	0.619	0.808	False	True	0.575	0.000		20	6	0	1	2.951	2.281	1.424	2.363	-6.414	2.176	-3.094	2.279	1n1V1n2V5n1V8n1V6n1V		
ERZ773086.164-NODE-164-length-56247-cov-10.395644	56247	non-phage	0.275	0.838	False	True	0.570	0.000		25	1	1	0	4.047	1.746	0.065	1.464	-4.133	6.344	-3.273	0.648	12n1V14n	ITR	13.000
ERZ773086.165-NODE-165-length-56063-cov-30.883624	56063	non-phage	0.441	0.859	False	True	0.563	0.000		24	3	0	0	3.459	1.814	0.931	1.058	-5.992	1.963	-2.109	1.503	4n1V4n1V16n1V		
ERZ773086.166-NODE-166-length-56056-cov-76.920180	56056	non-phage	0.342	0.787	False	True	0.402	0.000		22	5	0	0	3.979	3.639	0.688	1.701	-4.262	4.594	-3.014	1.111	6n1V2n2V1n1V13n1V	DTR	13.000
ERZ773086.167-NODE-167-length-55938-cov-5.536603	55938	non-phage	0.052	0.960	False	True	0.651	0.000		27	0	0	0	5.539	1.298	-1.404	1.088	-7.297	2.254	-3.006	1.116	27n	ITR	13.000
ERZ773086.168-NODE-168-length-55772-cov-7.888562	55772	non-phage	0.274	0.899	False	True	0.666	0.000		27	0	0	0	4.297	1.951	-0.259	0.973	-6.367	4.211	-3.203	1.841	27n	ITR	13.000
ERZ773086.169-NODE-169-length-55280-cov-8.064427	55280	phage	0.985	0.289	False	False	0.535	0.000	bacteria	10	13	2	1	0.412	2.105	1.433	1.051	-2.373	5.020	-1.900	2.955	1n1V1n4V1n2V3n1V1n1V2n1V2n1V1n1V1n1V	ITR	16.000
ERZ773086.170-NODE-170-length-55237-cov-17.279221	55237	non-phage	0.710	0.688	False	False	0.367	0.000		14	12	0	0	2.463	1.379	1.704	0.884	-4.953	1.984	-3.221	1.146	3n1V4n6V1n1V1n1V1n1V3n1V1n1V		
ERZ773086.171-NODE-171-length-55167-cov-4.000817	55167	non-phage	0.143	0.960	False	True	0.433	0.000		25	1	0	0	4.961	0.666	0.174	1.232	-7.754	1.706	-2.385	0.973	22n1V3n		
ERZ773086.173-NODE-173-length-53913-cov-16.681273	53913	phage	0.920	0.394	True	False	0.368	0.000	bacteria	7	16	3	0	-0.212	2.664	1.471	2.129	-2.121	3.807	-0.923	1.673	3n2V1n11V1n1V2n1V1n1V2n	DTR	13.000
ERZ773086.172-NODE-172-length-54431-cov-32.463017	54431	non-phage	0.604	0.791	False	True	0.560	0.000		20	5	0	1	2.975	1.770	1.216	1.895	-5.508	3.764	-2.234	2.459	4n1V4n1V4n1V7n2V2n		
ERZ773086.174-NODE-174-length-53830-cov-9.890358	53830	phage	0.920	0.406	True	False	0.563	0.000	bacteria	9	15	0	2	0.884	1.497	1.487	3.088	-2.990	3.418	-1.851	3.297	1n1V1n2V1n1V1n1V2n5V1n2V1n2V2n1V1n	ITR	13.000
ERZ773086.175-NODE-175-length-53746-cov-9.034848	53746	non-phage	0.061	0.967	False	True	0.651	0.000		26	0	0	0	6.270	1.131	0.127	0.468	-7.629	3.877	-3.865	0.862	26n		
ERZ773086.176-NODE-176-length-53607-cov-38.586327	53607	phage	0.233	0.790	False	False	0.582	0.000	bacteria	8	18	0	0	2.090	4.219	3.211	3.197	-5.215	1.102	-3.941	0.611	7n18V1n		
ERZ773086.177-NODE-177-length-53541-cov-10.340239	53541	non-phage	1.020	0.451	False	True	0.576	0.000		12	10	0	4	1.321	2.244	0.952	1.216	-3.361	3.609	-1.303	3.137	1n1V2n1V3n3V1n2V1n1V5n2V3n		
ERZ773086.178-NODE-178-length-53422-cov-11.110087	53422	phage	0.588	0.659	True	False	0.381	0.000	bacteria	11	15	0	0	2.020	2.113	2.297	2.801	-5.273	5.496	-2.848	1.883	1V1n1V1n2V1n3V3n8V5n	ITR	13.000
ERZ773086.179-NODE-179-length-53134-cov-6.947475	53134	phage	0.753	0.599	False	False	0.235	0.000	bacteria	9	16	0	0	2.010	0.758	2.227	0.870	-5.684	1.103	-2.939	1.161	5V2n2V1n1V2n4V1n1V1n1V2n2V	DTR	19.000
ERZ773086.181-NODE-181-length-53084-cov-15.964265	53084	non-phage	0.411	0.807	False	True	0.371	0.000		21	4	0	0	3.146	1.743	0.921	1.169	-4.961	1.560	-2.967	1.222	13n1V2n2V6n1V	ITR	15.000
ERZ773086.180-NODE-180-length-53108-cov-5.091267	53108	non-phage	0.048	0.987	False	True	0.660	0.000		25	0	0	0	5.742	1.003	-1.303	0.735	-7.746	1.445	-2.615	1.584	25n	ITR	13.000
ERZ773086.182-NODE-182-length-53007-cov-5.078977	53007	non-phage	0.053	0.968	False	True	0.669	0.000		25	0	0	0	6.051	1.298	-1.535	1.337	-7.906	2.354	-3.533	0.820	25n	ITR	13.000
ERZ773086.183-NODE-183-length-52963-cov-7.561654	52963	non-phage	0.472	0.866	False	True	0.605	0.000		20	5	0	0	3.523	2.637	1.466	1.474	-6.555	2.939	-3.299	1.711	2n1V5n1V10n1V2n1V1n1V		
ERZ773086.184-NODE-184-length-52714-cov-43.777778	52714	non-phage	0.317	0.866	False	True	0.546	0.000		24	0	1	0	4.078	1.629	0.344	1.190	-3.934	5.559	-3.338	1.540	25n		
ERZ773086.185-NODE-185-length-52618-cov-4.039914	52618	non-phage	0.068	0.966	False	True	0.479	0.000		25	0	0	0	5.336	0.626	-0.527	0.597	-8.242	1.106	-2.334	0.690	25n		
ERZ773086.186-NODE-186-length-52424-cov-9.345090	52424	non-phage	0.268	0.937	False	True	0.580	0.000		25	0	0	0	4.488	1.206	0.600	0.850	-5.500	1.643	-3.402	0.923	25n		
ERZ773086.187-NODE-187-length-52233-cov-22.088888	52233	phage	0.713	0.611	False	False	0.504	0.000	bacteria	11	14	0	0	1.336	1.828	2.129	1.624	-3.947	2.986	-2.344	1.496	1V1n9V1n1V3n1V3n2V3n		
ERZ773086.188-NODE-188-length-52100-cov-12.903449	52100	non-phage	0.444	0.951	False	True	0.587	0.000		24	0	0	1	3.662	1.081	-0.216	1.655	-9.070	1.884	-0.553	1.947	25n	DTR	14.000
ERZ773086.189-NODE-189-length-52015-cov-10.765435	52015	non-phage	0.058	0.977	False	True	0.397	0.000		25	0	0	0	6.023	1.223	0.324	0.340	-7.055	3.256	-4.051	1.120	25n		
ERZ773086.190-NODE-190-length-51866-cov-5.721372	51866	non-phage	0.513	0.755	False	True	0.513	0.000		18	7	0	0	2.938	3.102	1.389	1.994	-3.580	3.469	-3.613	1.695	5n1V2n2V2n1V3n1V2n2V4n	ITR	18.000
ERZ773086.191-NODE-191-length-51776-cov-6.534406	51776	phage	0.782	0.613	False	False	0.233	0.000	bacteria	6	19	0	0	1.931	0.612	2.570	0.613	-6.051	1.215	-3.242	0.434	7V1n4V1n3V1n4V1n1V2n	ITR	16.000
ERZ773086.192-NODE-192-length-51177-cov-10.073510	51177	non-phage	0.308	0.837	False	True	0.572	0.000		23	1	0	0	4.078	1.718	0.649	0.819	-5.324	5.371	-3.779	1.781	1V23n		
ERZ773086.193-NODE-193-length-51172-cov-41.661033	51172	non-phage	0.165	0.902	False	True	0.659	0.000		24	0	0	0	4.312	0.859	-0.721	0.804	-5.496	2.096	-2.387	2.039	24n		
ERZ773086.194-NODE-194-length-51153-cov-4.936827	51153	non-phage	0.589	0.811	False	False	0.597	0.000		17	7	0	0	2.775	2.203	1.561	1.460	-6.215	2.822	-2.721	2.105	1V3n2V4n1V3n1V1n1V5n1V1n	DTR	13.000
ERZ773086.195-NODE-195-length-50942-cov-5.793503	50942	non-phage	0.534	0.834	False	False	0.608	0.000		18	6	0	0	3.555	2.959	1.630	0.948	-6.340	2.301	-3.453	1.246	1V4n1V6n2V6n2V2n		
ERZ773086.196-NODE-196-length-50480-cov-8.580050	50480	non-phage	0.312	0.856	False	True	0.592	0.000		22	2	0	0	4.133	2.783	0.837	1.393	-4.852	3.686	-3.588	1.301	1n1V1n1V20n		
ERZ773086.197-NODE-197-length-50421-cov-13.170194	50421	non-phage	0.763	0.536	False	True	0.583	0.000		17	5	1	1	2.102	1.395	0.665	1.155	-3.408	4.336	-1.736	2.156	2V3n1V3n1V1n1V12n	DTR	13.000
ERZ773086.198-NODE-198-length-50399-cov-13.159741	50399	non-phage	0.641	0.800	False	False	0.380	0.000		16	8	0	0	2.344	1.765	1.975	1.570	-5.828	1.479	-3.770	0.853	2n1V4n3V7n3V1n1V2n		
ERZ773086.199-NODE-199-length-50320-cov-14.789516	50320	non-phage	0.596	0.794	False	False	0.362	0.000		19	5	0	0	2.893	1.859	1.131	0.925	-4.945	3.639	-2.787	1.246	4n1V1n1V7n2V5n1V2n		
ERZ773086.200-NODE-200-length-50117-cov-12.085694	50117	non-phage	0.565	0.870	False	True	0.534	0.000		18	3	0	3	3.172	0.830	-0.067	3.867	-8.297	2.441	-0.424	4.211	9n1V2n1V5n1V5n		
ERZ773086.201-NODE-201-length-50071-cov-12.000180	50071	non-phage	0.611	0.935	False	True	0.534	0.000		20	0	0	4	3.197	0.726	-1.042	3.133	-8.328	1.507	0.580	3.447	24n		
ERZ773086.202-NODE-202-length-49878-cov-5.623226	49878	non-phage	0.037	0.972	False	True	0.664	0.000		24	0	0	0	5.922	1.051	-1.536	1.347	-7.621	2.914	-3.096	1.636	24n	ITR	13.000
ERZ773086.203-NODE-203-length-49876-cov-3.639409	49876	non-phage	0.079	0.966	False	True	0.477	0.000		24	0	0	0	5.242	0.455	-0.028	0.540	-8.062	1.126	-2.568	0.625	24n	ITR	14.000
ERZ773086.204-NODE-204-length-49598-cov-10.067658	49598	phage	0.706	0.377	True	False	0.557	0.000	bacteria	11	11	2	0	0.496	3.336	1.561	2.246	-2.760	5.184	-2.051	1.962	7n5V3n6V3n	ITR	17.000
ERZ773086.205-NODE-205-length-49556-cov-11.956381	49556	non-phage	0.023	0.961	False	True	0.708	0.000		24	0	0	0	5.617	0.484	-1.788	1.009	-7.328	0.921	-3.531	0.797	24n		
ERZ773086.206-NODE-206-length-49547-cov-5.573810	49547	non-phage	0.247	0.840	False	True	0.412	0.000		22	2	0	0	4.504	1.520	1.015	1.208	-5.379	1.615	-3.279	0.724	1V17n1V5n	DTR	13.000
ERZ773086.207-NODE-207-length-49525-cov-10.913645	49525	non-phage	0.050	0.966	False	True	0.703	0.000		24	0	0	0	5.617	0.834	-1.244	0.792	-7.738	1.057	-3.516	1.662	24n		
ERZ773086.208-NODE-208-length-49417-cov-12.267210	49417	non-phage	0.154	0.932	False	True	0.660	0.000		23	0	0	1	4.496	0.939	-0.551	1.579	-6.270	2.043	-3.006	3.504	24n		
ERZ773086.209-NODE-209-length-49350-cov-8.480921	49350	non-phage	0.213	0.883	False	True	0.569	0.000		22	1	1	0	4.469	2.439	0.261	1.425	-5.016	6.027	-3.221	1.410	1n1V22n		
ERZ773086.210-NODE-210-length-49258-cov-4.902567	49258	non-phage	0.022	0.988	False	True	0.672	0.000		24	0	0	0	6.176	0.747	-1.864	1.380	-8.320	1.545	-2.457	1.229	24n		
ERZ773086.211-NODE-211-length-49112-cov-10.594757	49112	non-phage	0.018	0.980	False	True	0.729	0.000		23	0	0	0	6.062	0.423	-1.515	0.890	-8.438	0.883	-3.816	0.572	23n	DTR	13.000
ERZ773086.212-NODE-212-length-48950-cov-28.675856	48950	non-phage	0.414	0.827	False	False	0.390	0.000		20	3	0	0	3.676	1.697	0.905	0.650	-4.590	5.059	-3.434	1.646	6n2V1n1V13n		
ERZ773086.213-NODE-213-length-48949-cov-10.445781	48949	non-phage	0.087	0.964	False	True	0.689	0.000		23	0	0	0	5.461	1.098	-0.954	1.745	-7.484	1.683	-3.762	0.562	23n		
ERZ773086.214-NODE-214-length-48918-cov-16.719747	48918	non-phage	0.730	0.752	False	True	0.371	0.000		15	8	0	0	2.258	1.319	1.519	1.752	-5.207	3.168	-2.578	3.570	2V4n3V1n1V6n1V1n1V3n		
ERZ773086.215-NODE-215-length-48888-cov-37.094997	48888	phage	0.099	0.889	False	False	0.527	0.000	bacteria	0	23	0	0	-1.396	0.877	5.262	2.613	-6.152	1.830	-3.043	0.994	23V	DTR	52.000
ERZ773086.216-NODE-216-length-48804-cov-40.772447	48804	non-phage	0.231	0.901	False	False	0.584	0.000		20	3	0	0	4.609	1.854	1.174	1.019	-5.867	3.010	-3.764	0.673	1n1V6n1V7n1V6n		
ERZ773086.217-NODE-217-length-48754-cov-13.304421	48754	non-phage	0.602	0.690	False	True	0.384	0.000		19	4	0	0	2.879	1.380	1.235	1.313	-3.463	2.389	-2.930	1.682	14n2V1n2V4n		
ERZ773086.218-NODE-218-length-48588-cov-32.416603	48588	non-phage	0.489	0.852	False	True	0.554	0.000		20	3	0	0	3.299	1.738	0.466	1.751	-5.684	3.371	-1.676	1.644	1n1V3n1V1n1V15n		
ERZ773086.219-NODE-219-length-48204-cov-4.136098	48204	phage	0.339	0.785	False	False	0.525	0.000	bacteria	5	18	0	0	2.768	3.477	4.473	3.686	-7.445	1.252	-4.832	0.523	4n8V1n10V	DTR	14.000
ERZ773086.220-NODE-220-length-48176-cov-5.536585	48176	phage	0.291	0.798	False	False	0.353	0.000	bacteria	1	22	0	0	-0.045	0.800	4.098	1.670	-5.480	2.188	-3.451	1.840	20V1n2V		
ERZ773086.221-NODE-221-length-48151-cov-9.405730	48151	non-phage	0.338	0.838	False	True	0.585	0.000		22	1	0	0	4.203	2.051	0.643	1.027	-4.883	3.910	-3.605	0.584	12n1V10n		
ERZ773086.222-NODE-222-length-47990-cov-516.760634	47990	phage	0.538	0.622	False	False	0.456	0.000	bacteria	6	17	0	0	1.034	1.874	3.061	1.824	-4.367	2.957	-3.535	1.249	3V1n1V1n1V2n12V2n		
ERZ773086.223-NODE-223-length-46673-cov-10.931507	46673	non-phage	0.062	0.970	False	True	0.708	0.000		22	0	0	0	5.613	0.785	-0.917	1.099	-8.188	0.783	-3.943	0.714	22n		
ERZ773086.224-NODE-224-length-46415-cov-4.770664	46415	non-phage	0.021	0.982	False	True	0.662	0.000		22	0	0	0	6.152	0.695	-1.847	1.281	-8.406	1.280	-2.684	1.591	22n	ITR	15.000
ERZ773086.225-NODE-225-length-46085-cov-12.816229	46085	non-phage	0.383	0.947	False	True	0.577	0.000		21	0	0	1	3.824	0.891	-1.063	1.573	-7.910	1.940	0.030	1.630	22n	ITR	13.000
ERZ773086.226-NODE-226-length-46019-cov-6.207945	46019	non-phage	0.682	0.787	False	False	0.612	0.000		18	4	0	0	3.109	0.923	1.635	0.834	-6.359	2.463	-3.188	1.651	8n2V2n1V6n1V2n		
ERZ773086.227-NODE-227-length-45975-cov-14.152635	45975	non-phage	0.545	0.770	False	False	0.381	0.000		16	6	0	0	2.943	1.677	1.556	1.107	-5.699	5.336	-3.539	1.251	2n1V1n1V1n1V1n1V10n2V1n		
ERZ773086.228-NODE-228-length-45960-cov-10.048600	45960	non-phage	0.502	0.722	False	True	0.343	0.000		16	6	0	0	2.801	2.664	1.328	2.498	-5.406	2.484	-2.820	1.784	1n1V1n3V5n1V6n1V3n	DTR	15.000
ERZ773086.229-NODE-229-length-45804-cov-7.066144	45804	non-phage	0.268	0.886	False	True	0.633	0.000		20	2	0	0	5.414	3.830	0.772	1.635	-6.961	3.420	-4.133	0.618	18n2V2n		
